GENE_NAME	human.mean
POU6F2	0.215
TSPAN13	7.1
RARRES2	1315.465
AGR2	0.09
MAP4K5	2.92
GLI3	0.045
BLVRA	3.325
TMEM248	25.225
EHD3	5.92
PRKAG2	13.25
AEBP1	6.64
MYL7	2.055
GCK	151.39
TBL2	10.725
PSMC4	45.725
CLIP2	1.8
EIF4H	105.96
LIMK1	3.105
SPATA6L	1.265
LHX2	1.325
FSD1L	0.115
SPIN1	6.035
NMRK1	21.98
SLC7A14	1.045
TMEM245	5.955
PRUNE2	0.355
MEGF9	9.315
TRIM14	11.56
CORO2A	2.3
C5	78.645
CLDN11	1.745
TLE4	2.54
LHX6	0.1
SUSD1	0.88
AMBP	7683.01
TNFSF8	0.15
ENG	26.935
AK1	31.865
CDC37L1	6.8
TBC1D13	10.17
KDM4C	3.105
DOCK8	1.11
KANK1	26.405
ELAVL2	0.35
NCS1	0.78
TESK1	12.51
KCNT1	0.055
CA9	0.66
FUBP3	30.085
TYRP1	0.06
CREB3	11.43
RGP1	4.015
MPDZ	29.375
LHX3	0.01
PGM3	7.835
PIP5K1B	0.11
RAPGEF1	8.65
APBA1	6.015
SETX	6.82
SH3GL2	0.06
ABCA2	33.235
SHB	11.755
UBE2R2	15.12
ABHD17B	2.445
ZFAND5	24.56
DVL1	34.725
PDLIM1	61.37
CLK1	27.915
DNTT	0
GATA3	0.51
ATRNL1	0.355
HPS1	14.16
RASSF4	14.075
DNMBP	3.645
RAB11FIP2	0.685
CXCL12	41.665
ERLIN1	20.595
POLR3B	2.465
EIF3A	37.63
PKD2L1	0.45
CUBN	0.045
TRDMT1	0.24
DDX50	4.845
SEC23IP	5.06
ATE1	4.43
NSMCE4A	20.07
PLEKHA1	6.64
ANGEL1	6.7
UNC5B	0.89
VSIR	3.29
SPOCK2	2.135
MICU1	36.05
PPP3CB	6.125
CCSER2	3.175
RNF14	12.84
ACTA2	25.66
TWNK	4.745
LZTS2	9.28
SFXN3	1.71
KAZALD1	0.7
FBXW4	20.995
FGF8	0.065
NPM3	8.375
DNASE1L1	9.015
PITX3	0
GBF1	7.46
ARHGAP21	4.05
CPEB3	3.785
FBXL15	12.045
SUFU	2.205
LHPP	36.85
LARP4B	7.265
EDRF1	2.86
BCCIP	20.93
MTPAP	2.63
NEURL1	0.475
SH3PXD2A	4.25
PITRM1	15.8
STN1	4.115
MAP3K8	0.875
SORCS1	0.02
FAM208B	3.985
XPNPEP1	10.39
SMC3	4.12
SHOC2	3.55
CCDC6	3.06
GPRC5A	0.15
CCNY	20.955
UBE2S	6.43
ZMIZ1	5.095
DNAJC12	13.645
PPIF	252.055
MAMLD1	2.02
KRT23	0.155
CRYBA1	0
FBXL20	2.08
RUNDC3A	0.08
PSMD3	52.72
CASC3	9.955
RAPGEFL1	4.96
RGS9	0.5
RNF43	6.52
WNT3	2.385
MTMR4	12.595
TRIM37	3.815
P2RX1	0.21
DHX40	2.96
TUBD1	4.135
KPNB1	33.155
PNPO	37.135
RPS6KB1	6.45
CDK5RAP3	45.495
CBX1	8.095
RECQL5	7.835
UFL1	3.175
GALK1	144.095
INTS2	0.645
CAMTA2	15.555
MED13	3.22
HOXB6	0.355
RNF167	68.6
SLC25A11	54.625
POLA2	3.215
RASD1	0.835
CHRNE	2.665
RAI1	4.13
C1QBP	58.17
SLC6A4	0.025
BLMH	6.02
CPD	5.085
CCDC47	31.18
ZC3H3	14.635
DRG2	17.77
FTSJ3	11.22
AKAP10	3.765
ICAM2	6.405
UTP6	11.985
CAPN1	30.64
C17orf75	4.18
CYTH1	17.545
PSMD11	26.575
ASIC2	0
KRT32	0
ACPP	0
DHX58	34.43
KAT2A	20.445
MLX	24.72
CNTNAP1	0.82
ABI3	2.97
EZH1	4.045
DLX4	0.01
PPP1R9B	6.86
COL1A1	7.025
SGCA	1.61
VAT1	45.975
RND2	50.97
HDAC5	18.715
LUC7L3	33.685
SLC30A9	7.115
PPY	0
MPP2	0.065
SMURF2	1.41
DUSP3	54.475
CACNG1	0
EFTUD2	16.305
HLF	21.995
SLC16A6	0.175
EFNB3	0.565
MTMR11	0.515
RANGRF	9.12
DPH1	22.135
MAP2K6	17.18
DHRS7B	12.085
WSB1	15.67
RCVRN	0.19
COX15	11.01
SLC9A3R1	139
NAT9	17.455
TMEM104	4.685
VTN	3212.39
TNFAIP1	23.85
IFT20	16.075
TMEM97	95.86
CDR2L	1.185
PMP22	1.94
CCDC88C	1.645
FOXN1	0
ALDOC	89.925
SUPT6H	21.25
RAB34	2.84
PHF12	10.155
PHOX2B	0
TMEM33	13.215
GABRA4	0.015
GNRHR	0.02
YAF2	6.36
SLAIN2	12.74
OCIAD1	64.705
DCUN1D4	14.99
ODAM	0
CHIC2	6.14
NMU	0
ZMYND11	10.025
KIAA1211	0.095
LAMTOR3	5.72
NFKB1	5.64
AREG	0
MANBA	3.74
MAPK10	0.43
TBC1D9	1.85
WAS	3.435
INPP4B	0.27
GAB1	1.665
KLHL2	10.685
WFS1	6.11
ANXA10	28.94
DBNDD1	2.945
GAR1	9.35
CLCN3	5.56
GALNT7	0.18
DHX15	15.33
SOD3	3.965
SEPSECS	5.035
CPZ	0.42
SLC2A9	7.1
FBXW7	4.05
NEIL3	0.16
TBC1D19	0.565
CLNK	0.14
NSD2	3.545
SH3D19	13.575
NKX3-2	0
MFSD10	6.33
NPC1L1	28.49
GLRB	0.08
BST1	1.33
RAPGEF2	13.445
HGFAC	213.21
SNX25	2.01
LRP2BP	0.22
UFSP2	12.065
KLF3	11.085
KLHL5	14.85
FAM149A	38.275
XYLT2	5.975
NCAPG	0.13
PPARGC1A	4
DDX25	0.295
CRYAB	7.04
HTATIP2	26.615
CCDC34	1.015
ZBTB16	5.165
FNBP4	11.855
TECTA	0.25
CRTAM	0.27
JHY	0.09
B3GAT1	7.715
P2RX3	0.385
STMN4	0.025
SIAE	7.975
SNX15	6.045
LPXN	2.995
DTX4	5.34
EHD1	17.79
OSBP	14.76
PUS3	7.72
KMT5B	7.895
FOXRED1	30.72
PPP6R3	13.105
NRXN2	0.4
ST3GAL4	13.26
ISL1	0
PRPF19	38.02
TMEM109	28.33
HPX	2193.84
TRIM3	3.43
CHORDC1	6.125
PANX1	3.54
ARHGEF17	2.43
CHDH	13.1
APOA5	236.785
APOA4	6.97
APOC3	17392.21
CEP164	4.41
RNF141	5.365
CEP126	0.215
EIF4G2	110.75
IL10RA	4.345
GALNT18	5.28
UBE4A	4.83
IL20RA	0.185
DDX6	6.43
UPK2	0.04
CBL	0.6
NECTIN1	3.05
HIPK3	3.645
KIAA1549L	0
PDHX	16.125
SLC1A2	5.71
COMMD9	20.26
ALS2	5.83
SLC15A3	9.335
MADD	9.565
NAA40	2.385
GLT8D1	23.435
SLC22A18	53.945
ELMOD1	0.195
SOX6	0.73
ATP2C1	9.005
AIP	30.355
TCIRG1	50.6
EXPH5	1.725
HPS5	5.13
POU2AF1	0.525
PTPN5	0.025
VWF	0.895
IGF1	17.93
P3H3	0.975
CD69	0.62
PRDM4	2.025
COQ5	26.675
CORO1C	13.23
SLC38A5	0.495
DAO	167.165
CAPRIN2	2.61
TSPAN11	0.305
KCTD10	4.305
MVK	107.815
CAMKK2	11.82
SYT10	0.255
BCL7A	5.91
RSRC2	15.635
MYF6	0
MYF5	0
RUFY3	10.865
LIN7A	5.545
ACSS3	11.64
PPM1H	2.13
METAP2	28.195
LTA4H	12.165
ELK3	2.52
SLC6A12	38.79
WNT5B	2.725
CNTN1	0.2
TRPV4	2.31
ITFG2	10.41
PRMT8	0.015
PARP11	0.74
GPN3	10.33
VPS29	44.055
FGF6	0
MYL2	0.185
SLC11A1	1.97
CUX2	13.28
SH2B3	19.205
AKAP3	0.325
MANSC1	1.845
KCNA1	0
DUSP16	12.625
WWTR1	4.665
CDKN1B	12.175
GPRC5D	0.315
NAA25	1.835
GSG1	0.285
SCNN1A	1.555
LTBR	48.53
OAS3	2.085
OAS2	2.375
CASP10	2.745
AGPS	4.12
MGP	8.645
RASAL1	0.145
ARHGDIB	31.29
GTF2H3	3.195
EIF2B1	13.89
SLC38A1	0.89
C12orf49	3.795
VDR	0.15
RFC5	2.655
STX2	8.125
ADGRD1	4.255
TBC1D30	0.445
CAND1	7.41
ATP1A2	0.415
MDM1	1.75
CNOT2	12.835
TIMELESS	4.125
CPSF6	13.77
MRPL51	71.52
TTC27	2.44
NOP2	10.81
CHD4	25.545
ACRBP	1.42
UHRF1BP1L	6.79
COPS7A	28.275
GNB3	0.29
CDCA3	0.8
USP5	18.33
GNPTAB	5.395
PTPN6	28.195
LPCAT3	54.585
APOBEC1	0
VSIG2	0.575
SUDS3	5.815
GOLT1B	3.095
GYS2	29.515
PRKAB1	9.045
CMAS	29.775
ST8SIA1	0.53
C2CD5	3.545
AICDA	0.105
PHLDB1	3.3
RAB35	11.17
RFX4	0.13
RIC8B	6.115
COL12A1	0.65
FRK	2.39
MARCO	42.415
DSE	1.71
RWDD1	14.21
MAK	0.075
PAK1IP1	4.155
SMIM8	2.135
NEDD9	0.95
CEP85L	0.25
CYP24A1	0
ASF1A	3.5
MCM9	1.06
FAM184A	2.345
MAN1A1	16.125
GABRR2	0.01
HDDC2	10.195
TPD52L1	31.27
PRDM11	0.84
NCOA7	6.335
RIPOR2	0.615
SASH1	1.455
UST	0.26
FBXO5	0.575
PPARD	8.105
OPRM1	0.105
CFLAR	17.785
TULP1	0
SLC26A8	0.305
MAPK14	11.39
RHAG	0
KCTD20	8.16
STK38	5.13
MRPL18	40.645
SNAI2	1.73
IL17A	0
IL17F	0
MCM3	5.715
PHACTR1	0.53
MDGA1	0.285
ICK	1.435
FBXO9	35.925
CD83	0.5
CD74	306.675
GLP1R	0
SAYSD1	5.035
BMP5	0.325
BACH2	0.135
RBM24	0.12
CAP2	0.575
TREML2	0.035
ZNF451	4.48
BAG2	3.355
RAB23	0.62
HGF	1.265
TSPO2	0.22
FHL5	0.05
GPR63	0.035
KHDRBS2	0.01
FBXL4	3.515
PRDM13	0
E2F3	0.68
SIM1	0.005
ZRANB1	6.6
ASCC3	3.62
BVES	0.105
COL9A1	0.2
MED23	3.43
WASF1	1.285
GPLD1	10.695
ALDH5A1	24.61
CRYBG1	2.125
NCDN	2.89
ACOT13	58.435
SMAP1	4.285
C6orf62	23.9
B3GAT2	0.025
GMNN	6.185
EYA4	0.01
SOBP	1.315
SNX3	87.67
ADGRA2	2.52
HBS1L	17.81
PEX7	3.525
ZBTB24	0.785
FIG4	1.965
SLC16A10	3.26
HECA	2.305
ADGRG6	8.42
ZFP64	3.455
PHACTR2	1.6
EPM2A	2.23
SLC39A7	9.39
CCR6	0.14
SLC22A2	0.135
PHF1	3.125
PACRG	1.745
MNAT1	5.56
MDFI	0.19
TFEB	6.085
CCND3	7.82
BYSL	10.295
SAMD4A	25.105
PRPH2	0.06
PPP2R5D	9.005
MRPL2	86.675
PTK7	0.925
SRF	5.285
DNPH1	132.515
DUSP22	8.67
TFPI	39.33
RUNX3	1.84
TMEM30A	14.18
GMDS	8.65
VEGFA	58.13
PRPF4B	6.415
TTK	0.09
MRE11	0.855
WISP3	0.09
LAMA4	1.07
FAM46A	6.41
CLIC5	0.18
ENPP5	0.18
LY86	0.725
PRSS16	0.175
MEP1A	0.015
TBX18	0.025
PLEKHB1	1.07
ERBIN	5.785
HARS2	7.66
NUDT12	4.295
CEP72	0.905
MAN2A1	8.515
SEMA5A	1.115
C7	17.86
GHR	52.01
NME5	0.13
BRD8	9.98
KIF20A	0.28
MRPS30	8.04
HSPA9	125.41
MRPS27	18.405
HBEGF	0.51
SLC4A9	0
LOX	0.205
CDH9	0.04
APBB3	10.325
TMCO6	11.97
SPARC	77.69
HMGCR	29.075
COL4A3BP	4.995
SLC7A9	9.95
FAF2	7.395
HAND1	0
PDE8B	0.6
CLK4	6.72
GRM6	0.175
ITK	0.51
RNF130	87.675
THG1L	6.25
ARSB	4.815
CLINT1	32.705
SPAST	1.195
THBS4	0.215
CNOT6	2.915
IL12B	0.03
TTC1	17.845
RASGRF2	0.42
GABRG2	0.005
CDH6	0.3
ARRDC3	14.265
GOLPH3	20.14
NPR3	1.455
FAM172A	0.98
TARS	24.53
IRX4	0
OSBPL5	1.925
PDE4D	0.23
RAD1	3.58
BRIX1	4.175
AGXT2	17.65
PRLR	0.97
IL5	0
AQR	2.64
ST8SIA4	0.595
PCDH12	1.475
NUP155	1.71
FGF1	0.12
NR3C1	20.62
PPWD1	5.86
LIFR	2.305
SCYL3	2.645
NDUFAF7	5.25
CPS1	334.01
TRIM23	2.335
C9	130.62
SEC24A	4.05
TXNDC15	21.355
WWC1	10.08
H2AFY	29.605
TCERG1	4.195
C8B	221.855
DPYSL3	1.155
SMAD5	5.925
HMGXB3	6.21
ERGIC1	153.115
PDGFRB	5.41
CDX1	0.05
ATP6V0E1	111.835
STC2	0.07
FHL1	8.305
CPEB4	7.1
HRH2	0.055
DBN1	1.77
ZNF346	2.915
UNC5A	0.045
EHHADH	56.11
CNTN3	1.205
SELENOK	30.245
ACTR8	3.73
RTFDC1	24.39
TBCCD1	3.035
TIMMDC1	27.445
CRBN	10.155
HRG	1396.015
HGD	228.545
CLDN16	0.56
ARL6	0.59
GABRA1	0
CD86	0.71
AMOTL2	3.97
NIT2	83.925
FAM162A	74.45
OGG1	8.065
KPNA1	12.285
PCCB	66.675
UBE3A	6.76
ARMC8	3.1
RBP2	0
RBP1	68.54
GRK7	0.015
TFDP2	5.78
BCHE	67.98
SERPINI2	0
SLC45A4	0.245
PDCD10	9.125
LRRC31	0.625
WNT5A	1.88
FGF12	0.08
HES1	9.885
ACAP2	1.6
ECT2	0.545
GNAT1	1.535
GNAI2	79.585
HYAL1	122.73
NPRL2	11.35
ZNF839	4.89
C3orf14	0.755
FXR1	35.48
CBLB	2.27
BBX	3.315
IFT57	2.57
IQCG	1.625
GBE1	36.77
MORC1	0.005
ZDHHC6	8.035
UMPS	13.9
SNX4	21.585
FRMD4B	5.24
SLC41A3	7.38
PLXNA1	1.895
ABTB1	7.275
PODXL2	2.175
RBM5	27.95
GRAMD1B	0.305
UPK1B	0.28
CSPG5	0.115
KLHL18	7.345
SCAP	49.22
EFCC1	0.835
NEK11	0.29
MRPL3	35.675
HEMK1	9.955
CISH	20.53
MAPKAPK3	15.49
ACVR2B	1.02
WDR48	3.975
COMMD2	3.03
GORASP1	17.215
PEX5L	0.065
RRP9	11.51
ABCC5	2.72
NDUFS1	26.745
ABHD14B	80.825
EIF1B	32.485
ARHGEF26	5.27
KLHL24	5.16
PLCH1	0.005
VIPR1	14.24
ZBTB47	2.55
TNNC1	1.125
NKTR	5.86
FOXP1	5.315
NEK4	4.88
SLC4A3	0.09
INO80D	0.94
ADAM23	0.085
DGUOK	18.275
KANSL3	7.08
LMAN2L	10.39
TTL	2.44
IL1A	0.01
PIKFYVE	1.59
KCNIP3	0.445
ALAS1	110.27
ACTR1B	24.865
SLC35F5	12.945
STEAP3	45.21
EPB41L5	14.22
TFCP2L1	0.055
SF3B6	28.495
TP53I3	4.57
DNAJC27	0.305
POMC	0.635
STAM2	2.19
OTOF	0.03
GPD2	0.61
CYTIP	1.03
ACVR1	5.03
TANC1	0.905
AKAP11	0.96
MPV17	14.53
EIF2B4	24.155
NRBP1	22.045
ITGB6	0.26
ITGA4	0.56
PSMD14	10.61
SNX17	48.975
GLRX2	7.855
PPM1G	27.735
PDE1A	0.52
PCSK4	2.73
GCG	0
APC2	0.365
IFIH1	2.86
GCA	3.415
GRB14	21.655
CLIP4	0.405
SPTBN1	59.27
RTN4	109.355
HTRA2	15.745
LOXL3	0.4
MTMR7	0.525
DERA	28.7
DOK1	2.435
GALNT3	0.99
TACR1	0.02
ACADL	7.785
EVA1A	55.915
MRPL19	15.08
LANCL1	3.66
WDR75	4.275
EFEMP1	1.075
FANCL	5.94
STAT1	12.27
GLS	1.995
PAPOLG	0.845
UNC50	13.26
ABCC2	24.59
IGFBP2	320.665
ELMOD3	5.49
USP34	8.835
KCNJ13	0.11
CCT4	32.31
GGCX	44.915
NEU2	0
EHBP1	19.175
OTX1	0
DEF6	2.46
COQ10B	3.755
SF3B1	60.005
ST3GAL5	5.935
CHST10	0.205
KDM3A	3.81
PLCD4	0.36
PLEKHO1	6.015
ZNF142	2.285
IL1R2	3.95
PRKAG3	0.02
SMYD1	0
IL1R1	9.93
WNT6	0.065
IL1RL1	0.06
IL18R1	2.405
GCLM	3.625
IL18RAP	0.71
SLC9A2	0.01
MLPH	11.45
CNPPD1	25.84
UXS1	7.39
ABCB6	28.625
STK16	24.5
SLC5A7	0.05
HDLBP	239.205
UBR2	3.93
PASK	1.205
ID2	218.44
TAF1B	1.075
HPCAL1	25.8
NOL10	4.52
STRN	1.015
CEBPZ	8.865
DCAF17	1.025
QPCT	0.215
RAB3GAP1	7.01
SLC25A12	0.72
RMDN2	5.585
DLX2	0
DARS	18.315
PLCL1	0.065
SLC1A4	2.055
SOS1	3.66
KYNU	14.44
WIPF1	4.4
CCDC28A	10.54
ORC2	2.78
ORC4	5.695
PLEK	1.575
RND3	13.79
ATF2	5.98
THADA	5.435
AAK1	1.99
C2orf42	5.795
SLC7A2	42.445
RRAGD	3.03
TIA1	12.67
PCYOX1	28.76
EPAS1	52.485
ARID3A	2.415
SUMO1	44.33
CD207	0.09
GRIN3B	0.07
VAX2	0
ATP6V1B1	0.085
HSF2	0.99
NFE2L2	15.635
MSH6	5.125
PLEKHA3	3.52
EPHA4	0.46
PARD3B	0.67
BCL9	1.445
PRRX1	0.11
PHF20	2.885
DHCR24	303.795
DNAJC16	9.085
TNR	0.015
MORN1	3.06
GPX7	1.415
SCP2	382.21
PAPPA2	0.08
RALGPS2	3.525
ANGPTL1	2.315
CEP104	9.85
FAM20B	3.655
TCEANC2	0.76
TMEM59	107.115
WRAP73	4.635
NPHS2	0
NR1H3	62.625
ICMT	8.275
CHD5	0.03
QSOX1	14.185
STXBP3	6.47
PHF13	3.55
KIAA1324	0.3
OPRD1	0
AMPD2	29.66
MECR	16.535
KCNC4	0.59
RNF19B	4.245
SCAMP3	25.76
TRIM62	0.625
ASH1L	3.69
DLGAP3	0.095
RHOU	11.68
ARHGEF2	4.56
LAMTOR2	67.685
TOMM34	6.945
FBXO2	53.64
SWT1	0.435
MAD2L2	31.26
DNAJC6	0.075
LEPR	10.455
KIAA2013	58.02
SEC63	40.055
PRG4	74.405
SMG7	9.32
NCF2	1.375
SLC35D1	14.01
PLA2G4A	0.14
GADD45A	81.245
WLS	6.235
RPE65	0
TROVE2	2.575
AMPD1	0.01
AGMAT	34.69
OLFML3	6.905
ARF5	72.185
VIM	31.175
PLEKHM2	12.23
PHTF1	3.09
ZBTB17	9.165
TFAP2E	0.06
CD2	1.925
TTF2	0.79
NR5A2	6.3
KIF21B	0.285
ADPRHL2	9.705
MAP7D1	10.505
WARS2	2.405
OSCP1	0.915
GNPAT	8.98
C1orf109	5.665
RRAGC	3.24
LGALS8	15.545
NT5C1A	0.035
HPCAL4	0.005
MTR	1.855
SIPA1L2	1.055
RLF	0.975
KMO	27.895
KCNQ4	0.28
RIMS3	0.125
AKT3	1.05
ETV3	1.685
CD44	4.125
ACADM	67.01
ST6GALNAC5	0
ADGRL2	16.18
PADI2	0.17
KDM5B	2.635
KCNG1	0.305
UAP1	24.945
CTBS	6.625
RGS4	0.215
IGSF21	0.32
SSX2IP	1.785
ZNHIT6	1.975
RBBP5	2.38
AGPAT4	0.375
KIF17	1.675
CDK18	8.66
RAB29	5.395
ECE1	26.145
HMGCL	141.285
GALE	36.54
ID3	13.225
SLAMF7	1.145
PRPF3	11.36
APH1A	60.915
P3H1	17.735
SLC2A1	0.6
ARTN	0.27
IPO13	9.91
ATP6V0B	69.87
B4GALT2	23.15
ERI3	28.45
PTCH2	0.44
TSPAN1	2.715
BLZF1	2.125
MIPEP	4.61
CCDC181	0.03
SLC19A2	4.245
TMED5	16.385
MROH9	0.005
PRRC2C	12.46
F3	0.455
SARM1	2.95
PRKCH	4.01
ABCD3	18.55
DPH5	10.17
PTBP2	1.475
DARS2	2.96
IRF6	7.635
INSRR	0.005
DIEXF	1.35
PLPPR5	0
PLPPR4	0.01
SERPINC1	1864.58
RCAN3	0.395
SLC35A3	4.95
RCOR3	8.685
STMN1	5.75
IFNGR1	9.4
MTFR1L	44.385
MAN1C1	11.76
NEK2	0.115
RPS6KA1	6.29
DHDDS	8.36
PROX1	13.42
ARID1A	7.805
B4GALT7	14.105
PPP1R8	7.99
STX12	5.38
SLC5A9	7.2
OSBPL9	20.675
TXNDC12	17.585
CD3EAP	1.72
SH2D2A	0.87
RCN2	3.57
CHRNB4	0.075
MUC5B	0.605
COLEC11	54.265
STAG1	2.43
A4GNT	0.02
STK11	29.525
KMT2A	4.48
TREH	3.37
VRK2	2.465
MMP8	0.025
APOA1	17228.72
ZNF541	0.08
SLC8A2	0.22
KPTN	5.375
KIF14	0.035
TNNT2	0.81
CAMSAP2	1.03
TNFRSF1B	10.12
TNP1	1.085
NRP2	2.75
CREB1	5.1
KLF7	1.755
TTR	9547.13
B4GALT6	0.64
VEZT	7.585
C1orf54	4.265
CA14	9.49
CASC1	0.07
LRMP	0.95
ATP10B	0.405
USP35	2.545
ELOVL4	0.015
FILIP1	0.25
CASP8AP2	0.815
HMGN3	49.92
UBE3D	0.88
CNR1	0.01
SPACA1	0.01
ANKRD13C	1.765
SGIP1	0.035
ZC2HC1B	0
PLAGL1	0.56
BRD9	5.53
FBXO30	0.5
TNFAIP3	2.62
AKAP7	4.695
RAB32	14.485
MYB	0.055
ALDH8A1	167.84
SGK1	8.25
ARG1	401.78
CTGF	7.615
POLDIP2	81.175
SNX1	41.34
TCF21	1.015
FBXL5	13.85
SLC16A7	0.35
VAMP8	81.25
DCLRE1B	0.605
FOXO3	3.155
RPN2	68.145
CASQ2	0.06
OLFM3	0
PKD2	4.01
SPP1	5.25
STBD1	43.56
ARNTL2	0.4
MFSD1	10.525
PPL	6.73
UBN1	7.115
KLF12	1.6
PCDH17	0.26
HS1BP3	9.285
WDR35	0.37
CCND2	1.57
FGF23	0.04
CYP20A1	2.68
GTF3C3	4.76
SATB2	0.795
UBE2B	25.105
SLC39A9	15.35
GDA	13.365
KLF9	7.755
TJP2	17.23
CPSF3	7.445
CCDC92	16.01
C1orf198	2.045
TRIM67	0.04
HEATR1	1.9
PTBP3	1.625
FKBP15	4.25
CTNNAL1	6.335
FAM206A	4.605
WDR34	16.275
IBSP	0
PTPA	50.935
RAB14	18.375
CNTRL	0.965
FBXW2	13.19
PHF19	1.285
NEK6	43.855
BSPRY	0.315
NDUFA8	40.03
HDHD3	47.825
RBM18	2.78
SLC46A2	0.02
HSDL2	23.44
MAPKAP1	32.65
NR4A3	0.04
INVS	3.44
GALNT12	0.05
DENND1A	6.22
ALG2	15.96
RABEP1	9.405
CSF3R	4.5
KDSR	22.37
ONECUT2	3.065
C19orf25	19.265
PROX2	0.15
VSX2	0
PGF	1.735
BBOF1	1.2
NEK9	12.095
ACYP1	2.42
IFT43	14.375
DNAL1	0.775
IRF2BPL	9.65
PLXND1	14.315
NUP160	4.335
LTBP2	0.4
AREL1	3.925
MLH3	3.95
TTLL5	2.37
ABCD4	24.945
PPP4R4	1.515
TGFB3	1.64
ZC2HC1C	1.565
BAK1	3.885
ALDH6A1	85.575
ESRRB	0.025
NRDE2	2.94
COQ6	15.18
ZNF410	6.28
RHOQ	4.25
MUSK	0
GPR75	1.19
SUPT7L	7.15
ATAD2B	1.19
FKBP1B	2.17
ATL2	12.245
YPEL5	25.64
FAM98A	14.045
IKZF2	0.415
YIPF4	9.295
CNRIP1	1.275
BCL11A	0.145
CRIPT	2.035
SLC17A5	4.13
OGFRL1	0.59
SLF2	2.775
GRN	68.39
IDE	3.7
TECTB	0.425
ELOVL3	0.015
NKX2-3	0.03
GPAM	273.08
PPP1R3C	42.89
PYROXD2	2.75
FAM13B	1.845
CNNM1	0.075
MXI1	15.945
PRLHR	0
WDR11	8.99
ARHGAP31	0.485
GOT1	110.79
CPN1	29.93
SFRP5	4.51
GNA13	3.175
KANSL1	4.335
HOXB1	0
DUSP1	67.2
MSX2	0.03
TEK	2.1
RCL1	46.395
CAAP1	7.64
EQTN	0
MOB3B	0.91
MLANA	0.205
CD274	0.465
GRIA2	0.03
LRP11	4.185
CCDC170	0.18
PLEKHG1	0.88
MYCT1	1.415
CXorf21	0.17
ARAP3	1.72
TNN	0.36
ARID4A	4.54
CENPL	0.615
SEC16B	16.11
GORAB	1.38
GPR31	0
TCP1	54.385
SNX19	9.785
KCNJ5	0.11
EIPR1	8.315
MSANTD2	1.135
TEX11	0.04
ARR3	0.035
PDZD11	9.9
NUDCD1	1.785
ENY2	67.095
MASTL	0.84
KIAA1217	3.86
PNPLA6	20.605
PLXDC2	0.635
EPC1	6.63
IQSEC3	0.415
CCDC77	1.49
ENOX1	0.085
MTRF1	3.42
PROSER1	2.335
WBP4	3.695
ELF1	7.06
HSPH1	13.855
ALG5	15.285
EXOSC8	11.935
TGFBI	64.31
FAM53C	4.65
SIL1	67.94
KDM3B	5.49
SERP1	135.29
PLS1	4.685
ZCCHC8	4.68
NR2C1	10.02
UTP20	0.905
TMPO	5.19
ARL1	18.06
GLT8D2	0.345
MTERF2	13.445
APAF1	0.76
ABCF2	5.995
DUSP4	0.065
SORBS3	139.89
PTK2B	9.98
CHRNA2	0.04
ADRA1A	23.565
PPP3CC	3.035
PDLIM2	55.25
EPHX2	147.57
CHPF2	7.65
UBIAD1	7.92
CRISPLD1	0.145
COPS5	21.365
RDH10	11.7
EPX	0.015
TRIM25	8.44
TBX2	2.805
SLC35B1	36.585
TBX4	0.035
TEX14	0.39
LRAT	1.255
TMEM131L	8.235
ABCC11	1.5
PAPD5	4.715
ADCY7	1.775
CEP89	1.515
TSHZ3	0.22
CD38	0.42
UBA6	3.06
PLBD1	0.94
PYROXD1	2.85
IAPP	0.245
KCNJ8	30.125
PSPC1	8.575
PDZRN3	0.44
LHX4	0.185
TRMT1L	3.69
SEC22A	6.085
POPDC2	0.475
B4GALT4	8.715
ATP6V0A1	20.82
CD80	0.02
KIF18A	0.14
GJA8	0
DESI2	2.67
MAPK8IP1	5.4
CRY2	24.955
PEX16	37.325
DEPDC7	10.76
PIAS1	3.805
GJB6	0
GJA3	0.02
TBC1D15	7.29
FABP3	4.38
TMEM39B	6.145
SLC4A7	0.365
CCRL2	0.33
GHSR	0
TNFSF10	50.915
ZNF639	5.01
SLITRK3	0.555
PDS5A	7.52
TMEM156	0.52
APBA2	0.78
LIAS	4.52
CPXM2	0.965
TMEM54	4.6
ZSCAN20	0.155
CSMD2	0.055
HPCA	0
LRIF1	2.675
TMIGD3	1.255
GPSM2	0.415
GTDC1	2.54
CXCR4	2.045
ACVR2A	1.91
POLK	1.755
SV2C	0.06
FLT3	0.09
MTIF3	22.465
EFCAB1	0.22
RASL11A	4.465
UBL3	10.87
XPNPEP2	15.075
SASH3	2.585
MRPS2	41.605
TBX22	0.02
FMOD	1.685
MYOG	0
LAX1	0.295
COPA	17.16
CD244	0.93
HS3ST2	0.015
ZC3H7A	7.915
SERAC1	0.905
LDB3	0.225
OPN4	0
FAM213A	85.63
ZNF205	4.45
NAA60	21.315
ODF2L	2.635
C1orf112	0.705
FKBP4	68
RNF19A	8.34
TRMT13	1.495
LRRC39	0.21
RWDD3	5.25
CCDC18	3.535
PQLC1	113.59
PEX3	9.545
EEPD1	14.03
KLHL7	3.32
WIPF3	3.76
GABARAPL2	24.885
NXPH1	0.005
FAM126A	2.57
INHBA	6.125
FKBP9	8.375
NT5C3A	2.83
RAMP3	15.91
MYOC	0.085
CLTA	58.88
RECK	0.53
SPINK4	0
ACO1	39.025
SH3YL1	5.14
DNAI1	0.255
DCAF10	6.395
