GENE_NAME	human.mean
CASC3	39.06
RAPGEFL1	1.06
RGS9	0.38
RNF43	0
WNT3	0.08
MTMR4	3.51
TRIM37	9.71
P2RX1	0.51
DHX40	15.02
TUBD1	5.7
KPNB1	134.26
PNPO	17.99
RPS6KB1	17.73
CDK5RAP3	13.36
CBX1	31.66
RECQL5	1.69
UFL1	21.02
GALK1	2.02
INTS2	1.84
CAMTA2	39.66
MED13	15.6
HOXB6	0.22
RNF167	103.98
SLC25A11	58.16
POLA2	3.4
RASD1	19.23
CHRNE	0.08
RAI1	1.35
C1QBP	82.11
SLC6A4	0.2
BLMH	10.14
CPD	10.81
CCDC47	102.64
ZC3H3	14.01
DRG2	26.77
FTSJ3	27.02
AKAP10	3.21
ICAM2	13.7
UTP6	21.92
CAPN1	49.12
C17orf75	6.37
CYTH1	17.69
PSMD11	173.68
ASIC2	0
KRT32	0
ACPP	0
DHX58	1.24
KAT2A	3.81
MLX	74.76
CNTNAP1	0.86
ABI3	1.33
EZH1	29.27
DLX4	0
PPP1R9B	6.05
COL1A1	1.35
SGCA	281.7
VAT1	34.58
RND2	0.67
HDAC5	71.66
LUC7L3	30.77
SLC30A9	18.94
PPY	0
MPP2	0.24
SMURF2	4.02
DUSP3	123.23
CACNG1	290.14
EFTUD2	67.58
HLF	3.74
SLC16A6	5.04
EFNB3	0.11
MTMR11	1.18
RANGRF	14.88
DPH1	21.22
MAP2K6	34.8
DHRS7B	31.74
WSB1	8.88
RCVRN	0
COX15	22.49
SLC9A3R1	2.14
NAT9	2.83
TMEM104	2.53
VTN	0
TNFAIP1	9.95
IFT20	3.6
TMEM97	12.31
CDR2L	1.28
PMP22	211.51
CCDC88C	0.51
FOXN1	0
ALDOC	3
SUPT6H	84.24
RAB34	6.56
PHF12	8.38
PHOX2B	0
TMEM33	10.63
GABRA4	0.02
GNRHR	0.16
YAF2	16.86
SLAIN2	87.04
OCIAD1	68.76
DCUN1D4	7.57
ODAM	0
CHIC2	3.73
NMU	0
ZMYND11	52.16
KIAA1211	0.1
LAMTOR3	11.42
NFKB1	15.57
AREG	85.29
MANBA	1.89
MAPK10	0.19
TBC1D9	1.35
WAS	0.38
INPP4B	12.96
GAB1	7.74
KLHL2	1.55
WFS1	9.22
ANXA10	0
DBNDD1	4.83
GAR1	11.12
CLCN3	16.09
GALNT7	0.85
DHX15	32.76
SOD3	12.92
SEPSECS	1.56
CPZ	0
SLC2A9	0.05
FBXW7	14.87
NEIL3	0.01
TBC1D19	2.24
CLNK	0
NSD2	9.67
SH3D19	23.22
NKX3-2	0.01
MFSD10	6.1
NPC1L1	0.08
GLRB	0.69
BST1	0.85
RAPGEF2	21.18
HGFAC	0.16
SNX25	5.19
LRP2BP	0.74
UFSP2	52.9
KLF3	23.61
KLHL5	6.04
FAM149A	3
XYLT2	3.43
NCAPG	0.5
PPARGC1A	11.02
DDX25	0
CRYAB	1770.32
HTATIP2	48.36
CCDC34	2.55
ZBTB16	64.68
FNBP4	15.05
TECTA	0.09
CRTAM	0.12
JHY	0.32
B3GAT1	0.06
P2RX3	0
STMN4	0
SIAE	12.86
SNX15	22.47
LPXN	1.21
DTX4	0.4
EHD1	16.22
OSBP	31.35
PUS3	9.72
KMT5B	12.89
FOXRED1	3.41
PPP6R3	35.26
NRXN2	0.77
ST3GAL4	1.6
ISL1	0
PRPF19	43.74
TMEM109	64.15
HPX	0
TRIM3	7.8
CHORDC1	9.43
PANX1	9.79
ARHGEF17	3.01
CHDH	1.48
APOA5	0
APOA4	0
APOC3	0
CEP164	2.67
RNF141	15.72
CEP126	0.22
EIF4G2	331.21
IL10RA	0.97
GALNT18	0.69
UBE4A	28.12
IL20RA	0.06
DDX6	53.44
UPK2	0
CBL	2.37
NECTIN1	0.52
HIPK3	90.48
KIAA1549L	0.1
PDHX	29.62
SLC1A2	0.02
COMMD9	19.96
ALS2	6.66
SLC15A3	5.19
MADD	10.81
NAA40	0.79
GLT8D1	18.63
SLC22A18	0.52
ELMOD1	0.69
SOX6	6.82
ATP2C1	19.88
AIP	18.24
TCIRG1	2.87
EXPH5	0.09
HPS5	3.25
POU2AF1	0
PTPN5	0
VWF	36.53
IGF1	2.14
P3H3	1.14
CD69	0
PRDM4	6.59
COQ5	22.37
CORO1C	19.06
SLC38A5	0.16
DAO	0
CAPRIN2	2.86
TSPAN11	0.08
KCTD10	6.17
MVK	4.57
CAMKK2	4.8
SYT10	0
BCL7A	11.52
RSRC2	33.64
MYF6	518.41
MYF5	2.39
RUFY3	14.23
LIN7A	0.92
ACSS3	3.17
PPM1H	0.25
METAP2	54.44
LTA4H	45.37
ELK3	5.51
SLC6A12	0.07
WNT5B	0.3
CNTN1	0.7
TRPV4	0
ITFG2	3.02
PRMT8	0
PARP11	2.42
GPN3	27.37
VPS29	69.14
FGF6	0
MYL2	1508.97
SLC11A1	0.53
CUX2	0
SH2B3	4.58
AKAP3	0.53
MANSC1	2.75
KCNA1	0
DUSP16	11.53
WWTR1	12.64
CDKN1B	59.94
GPRC5D	0
NAA25	13.27
GSG1	0
SCNN1A	0.02
LTBR	31.6
OAS3	1.79
OAS2	3.21
CASP10	1.05
AGPS	9.2
MGP	147.97
RASAL1	0
ARHGDIB	26.43
GTF2H3	6.07
EIF2B1	20.48
SLC38A1	82.67
C12orf49	2.43
VDR	2.89
RFC5	3.98
STX2	4.49
ADGRD1	2.32
TBC1D30	0.54
CAND1	9.07
ATP1A2	578.8
MDM1	0.41
CNOT2	32.3
TIMELESS	4.32
CPSF6	21.32
MRPL51	97.99
TTC27	7.66
NOP2	39.8
CHD4	55.29
ACRBP	0.06
UHRF1BP1L	14.95
COPS7A	49.27
GNB3	0
CDCA3	0.02
USP5	41.15
GNPTAB	6.47
PTPN6	1.18
LPCAT3	25.12
APOBEC1	0
VSIG2	0
SUDS3	9.78
GOLT1B	10.2
GYS2	0
PRKAB1	8.59
CMAS	10.79
ST8SIA1	0.34
C2CD5	2.63
AICDA	0.04
PHLDB1	17.46
RAB35	14.59
RFX4	0
RIC8B	6.76
COL12A1	9.81
FRK	1.71
MARCO	3.28
DSE	4.18
RWDD1	58.16
MAK	0
PAK1IP1	6.06
SMIM8	6.95
NEDD9	17.3
CEP85L	7.61
CYP24A1	0
ASF1A	7.77
MCM9	1.77
FAM184A	0.27
MAN1A1	11.77
GABRR2	0.11
HDDC2	63.39
TPD52L1	34.77
PRDM11	4.33
NCOA7	7.27
RIPOR2	20.65
SASH1	8.03
UST	1.82
FBXO5	0.99
PPARD	15.1
OPRM1	0
CFLAR	87.81
TULP1	0.33
SLC26A8	0.04
MAPK14	16.96
RHAG	0
KCTD20	11.4
STK38	7.94
MRPL18	28.5
SNAI2	2.01
IL17A	0
IL17F	0
MCM3	5.78
PHACTR1	0.49
MDGA1	0.41
ICK	3.32
FBXO9	6.21
CD83	0.79
CD74	269.92
GLP1R	0
SAYSD1	6.17
BMP5	1.2
BACH2	2.49
RBM24	201.92
CAP2	438.28
TREML2	0
ZNF451	6.71
BAG2	14.09
RAB23	9.28
HGF	0.54
TSPO2	0
FHL5	11.06
GPR63	0.03
KHDRBS2	0
FBXL4	6.06
PRDM13	0
E2F3	2.43
SIM1	5.16
ZRANB1	52.42
ASCC3	8.59
BVES	61.07
COL9A1	0.03
MED23	4.82
WASF1	1.06
GPLD1	0.11
ALDH5A1	4.94
CRYBG1	1.67
NCDN	5.03
ACOT13	18.53
SMAP1	52.56
C6orf62	31.14
B3GAT2	0.35
GMNN	4.63
EYA4	25.23
SOBP	16.98
SNX3	164.39
ADGRA2	1.54
HBS1L	106.53
PEX7	1.74
ZBTB24	3.37
FIG4	9.15
SLC16A10	30.04
HECA	30.2
ADGRG6	1.15
ZFP64	1.25
PHACTR2	5.03
EPM2A	55.76
SLC39A7	3.47
CCR6	0.04
SLC22A2	0
PHF1	4.24
PACRG	0.3
MNAT1	35.77
MDFI	0.07
TFEB	48.62
CCND3	8.33
BYSL	32.14
SAMD4A	35.15
PRPH2	4.47
PPP2R5D	41.04
MRPL2	43.28
PTK7	0.39
SRF	30.78
DNPH1	13.14
DUSP22	23.13
TFPI	28.91
RUNX3	0.38
TMEM30A	28.5
GMDS	2.41
VEGFA	51.35
PRPF4B	10.64
TTK	0
MRE11	4.34
WISP3	0.01
LAMA4	3.31
FAM46A	2.39
CLIC5	57.82
ENPP5	1.08
LY86	0.63
PRSS16	0
MEP1A	0
TBX18	1.15
PLEKHB1	9.09
ERBIN	20.95
HARS2	15.58
NUDT12	5.37
CEP72	1.14
MAN2A1	7.73
SEMA5A	0.63
C7	19.47
GHR	29.85
NME5	0
BRD8	11.49
KIF20A	0
MRPS30	34.66
HSPA9	202.39
MRPS27	34.09
HBEGF	28.36
SLC4A9	0.21
LOX	1.48
CDH9	0
APBB3	1.58
TMCO6	2.89
SPARC	115.71
HMGCR	1.08
COL4A3BP	31.37
SLC7A9	0
FAF2	8.49
HAND1	0
PDE8B	0.29
CLK4	13.56
GRM6	0
ITK	0
RNF130	22.25
THG1L	4.25
ARSB	2.1
CLINT1	55.06
SPAST	8.66
THBS4	20.87
CNOT6	3.22
IL12B	0
TTC1	31.34
RASGRF2	3.13
GABRG2	0
CDH6	0.71
ARRDC3	60.45
GOLPH3	22.24
NPR3	0.18
FAM172A	3.57
TARS	52.26
IRX4	0.52
OSBPL5	2.33
PDE4D	108.59
RAD1	12.36
BRIX1	10.13
AGXT2	0.03
PRLR	0.04
IL5	0
AQR	5.09
ST8SIA4	0.73
PCDH12	0.42
NUP155	8.31
FGF1	2.56
NR3C1	61.05
PPWD1	6.95
LIFR	15.4
SCYL3	3.68
NDUFAF7	4.85
CPS1	0.68
TRIM23	11.51
C9	0
SEC24A	6.73
TXNDC15	16.28
WWC1	0
H2AFY	62.75
TCERG1	17.13
C8B	0
DPYSL3	37.65
SMAD5	11.1
HMGXB3	7.01
ERGIC1	88.32
PDGFRB	18.66
CDX1	0
ATP6V0E1	85.55
STC2	2.49
FHL1	3095.65
CPEB4	59.13
HRH2	0.04
DBN1	8.1
ZNF346	2.61
UNC5A	0
EHHADH	0.63
CNTN3	0.03
SELENOK	75.44
ACTR8	9.64
RTFDC1	93.67
TBCCD1	4.77
TIMMDC1	52.02
CRBN	25.49
HRG	0
HGD	0
CLDN16	0.01
ARL6	1.58
GABRA1	0
CD86	0.63
AMOTL2	6.04
NIT2	21.52
FAM162A	27.49
OGG1	2.52
KPNA1	94.52
PCCB	18.66
UBE3A	53.97
ARMC8	20.84
RBP2	0
RBP1	1.14
GRK7	0.2
TFDP2	10.77
BCHE	0.38
SERPINI2	0
SLC45A4	5.67
PDCD10	8.9
LRRC31	0
WNT5A	0.74
FGF12	0.35
HES1	12.79
ACAP2	5.56
ECT2	0.46
GNAT1	0
GNAI2	55.71
HYAL1	2.05
NPRL2	13.95
ZNF839	11.47
C3orf14	0.29
FXR1	533.82
CBLB	10.09
BBX	4.88
IFT57	4.11
IQCG	1.41
GBE1	81.85
MORC1	0
ZDHHC6	6.33
UMPS	1.98
SNX4	12.03
FRMD4B	1.2
SLC41A3	32.54
PLXNA1	5.15
ABTB1	25.68
PODXL2	1.02
RBM5	19.39
GRAMD1B	0.8
UPK1B	0
CSPG5	0.11
KLHL18	10.86
SCAP	17.94
EFCC1	0.69
NEK11	0.76
MRPL3	42.77
HEMK1	4.6
CISH	15.03
MAPKAPK3	93.28
ACVR2B	4.18
WDR48	11.52
COMMD2	3.76
GORASP1	21.54
PEX5L	0.39
RRP9	16.16
ABCC5	27.92
NDUFS1	97.56
ABHD14B	12.9
EIF1B	83.05
ARHGEF26	0.49
KLHL24	61.18
PLCH1	0.6
VIPR1	0.59
ZBTB47	68.44
TNNC1	1272.12
NKTR	6.59
FOXP1	19.16
NEK4	17.31
SLC4A3	0.03
INO80D	3.97
ADAM23	1.8
DGUOK	8.05
KANSL3	31.79
LMAN2L	10.92
TTL	23.87
IL1A	0
PIKFYVE	3.75
KCNIP3	0.56
ALAS1	35.39
ACTR1B	30.01
SLC35F5	15.54
STEAP3	21.55
EPB41L5	4.55
TFCP2L1	0.13
SF3B6	40.44
TP53I3	0.47
DNAJC27	1.86
POMC	0.58
STAM2	8.91
OTOF	0
GPD2	26.95
CYTIP	0.76
ACVR1	22.79
TANC1	1.43
AKAP11	8.54
MPV17	15.7
EIF2B4	46.08
NRBP1	82.88
ITGB6	4.64
ITGA4	0.35
PSMD14	49.79
SNX17	29.94
GLRX2	18.4
PPM1G	89.7
PDE1A	2.94
PCSK4	0.51
GCG	0
APC2	0.01
IFIH1	1.67
GCA	2.42
GRB14	0.72
CLIP4	74.56
SPTBN1	39.69
RTN4	157.52
HTRA2	14.49
LOXL3	0.47
MTMR7	0.96
DERA	22.35
DOK1	0.34
GALNT3	0.04
TACR1	0.17
ACADL	4.5
EVA1A	0.15
MRPL19	27.1
LANCL1	10.44
WDR75	10.91
EFEMP1	16.86
FANCL	3.02
STAT1	19.44
GLS	14.56
PAPOLG	6.52
UNC50	12.18
ABCC2	0.7
IGFBP2	5.48
ELMOD3	7.96
USP34	31.27
KCNJ13	0
CCT4	89.85
GGCX	10.22
NEU2	0
EHBP1	9.37
OTX1	0
DEF6	0.5
COQ10B	11.03
SF3B1	61.08
ST3GAL5	8
CHST10	1.43
KDM3A	17.22
PLCD4	23.55
PLEKHO1	24.44
ZNF142	14.1
IL1R2	0.4
PRKAG3	10.72
SMYD1	189.76
IL1R1	12.55
WNT6	0.35
IL1RL1	1.16
IL18R1	1.38
GCLM	8.48
IL18RAP	0
SLC9A2	1.61
MLPH	9.73
CNPPD1	84.43
UXS1	8.42
ABCB6	33.3
STK16	6.98
SLC5A7	0.01
HDLBP	389.2
UBR2	20.61
PASK	0.15
ID2	15.54
TAF1B	4.23
HPCAL1	5
NOL10	22.97
STRN	12.02
CEBPZ	35.69
DCAF17	3.39
QPCT	1.94
RAB3GAP1	25.26
SLC25A12	43.2
RMDN2	1.49
DLX2	0
DARS	63.84
PLCL1	5.2
SLC1A4	18.61
SOS1	13.97
KYNU	0.07
WIPF1	6.39
CCDC28A	4.35
ORC2	6.58
ORC4	11.82
PLEK	1.26
RND3	5.32
ATF2	15.49
THADA	10.66
AAK1	3.93
C2orf42	4.99
SLC7A2	109.58
RRAGD	101.17
TIA1	5.92
PCYOX1	28.14
EPAS1	55.93
ARID3A	0.63
SUMO1	45.07
CD207	0
GRIN3B	0
VAX2	0
ATP6V1B1	0.09
HSF2	34.41
NFE2L2	69.5
MSH6	12.22
PLEKHA3	1.1
EPHA4	1.79
PARD3B	2.22
BCL9	5.05
PRRX1	98.95
PHF20	29.35
DHCR24	65.15
DNAJC16	10.18
TNR	0.02
MORN1	1.58
GPX7	2.47
SCP2	35.62
PAPPA2	0.01
RALGPS2	1.43
ANGPTL1	24.69
CEP104	11.53
FAM20B	24.61
TCEANC2	3.35
TMEM59	114.89
WRAP73	6.1
NPHS2	0
NR1H3	10.08
ICMT	45.12
CHD5	0.14
QSOX1	21.8
STXBP3	16.52
PHF13	9.43
KIAA1324	0
OPRD1	0.13
AMPD2	2.44
MECR	18.8
KCNC4	0.97
RNF19B	10.75
SCAMP3	45.71
TRIM62	7.69
ASH1L	13.92
DLGAP3	0
RHOU	10.73
ARHGEF2	14.7
LAMTOR2	45.22
TOMM34	6.17
FBXO2	0.31
SWT1	2.61
MAD2L2	33.04
DNAJC6	0.24
LEPR	3.9
KIAA2013	23.78
SEC63	17.61
PRG4	8.48
SMG7	19.15
NCF2	3.08
SLC35D1	3.83
PLA2G4A	2.05
GADD45A	114.23
WLS	9.85
RPE65	0
TROVE2	11.77
AMPD1	199.66
AGMAT	0.96
OLFML3	4.22
ARF5	54.58
VIM	534.54
PLEKHM2	70.82
PHTF1	2.77
ZBTB17	11.77
TFAP2E	0.22
CD2	0.69
TTF2	5.09
NR5A2	0.76
KIF21B	0.06
ADPRHL2	18.61
MAP7D1	192.99
WARS2	5.02
OSCP1	4.3
GNPAT	74.75
C1orf109	6.85
RRAGC	16.02
LGALS8	4.24
NT5C1A	6.45
HPCAL4	2.02
MTR	12.59
SIPA1L2	6.84
RLF	8.12
KMO	0.02
KCNQ4	3.11
RIMS3	0.5
AKT3	5.16
ETV3	5.92
CD44	22.23
ACADM	38.48
ST6GALNAC5	0
ADGRL2	2.61
PADI2	161.62
KDM5B	3.54
KCNG1	0.03
UAP1	20.25
CTBS	3.77
RGS4	0.36
IGSF21	0
SSX2IP	2.95
ZNHIT6	7.7
RBBP5	12.6
AGPAT4	0.25
KIF17	1.58
CDK18	1.21
RAB29	2.6
ECE1	16.18
HMGCL	20.17
GALE	1.49
ID3	15.24
SLAMF7	0.15
PRPF3	10.2
APH1A	33.24
P3H1	2.28
SLC2A1	1.96
ARTN	0.04
IPO13	64.75
ATP6V0B	52.99
B4GALT2	26.57
ERI3	46.06
PTCH2	0
TSPAN1	0.97
BLZF1	9.65
MIPEP	6.69
CCDC181	0
SLC19A2	73.78
TMED5	71.52
MROH9	0
PRRC2C	27.5
F3	2.74
SARM1	0.88
PRKCH	18.01
ABCD3	18.24
DPH5	11.82
PTBP2	8.68
DARS2	4.93
IRF6	0.16
INSRR	0
DIEXF	2.39
PLPPR5	0
PLPPR4	0.03
SERPINC1	0.18
RCAN3	0.5
SLC35A3	3.39
RCOR3	54.63
STMN1	11.4
IFNGR1	29.56
MTFR1L	55.5
MAN1C1	1.9
NEK2	0
RPS6KA1	0.7
DHDDS	8.5
PROX1	2.26
ARID1A	18.52
B4GALT7	6.34
PPP1R8	14.21
STX12	13.24
SLC5A9	0.14
OSBPL9	58.73
TXNDC12	11.03
CD3EAP	2.79
SH2D2A	0.12
RCN2	21.35
CHRNB4	0
MUC5B	0
COLEC11	0.44
STAG1	21.42
A4GNT	0
STK11	68.65
KMT2A	8.1
TREH	0
VRK2	15.33
MMP8	0.16
APOA1	0.13
ZNF541	0
SLC8A2	0.04
KPTN	3.51
KIF14	0
TNNT2	3.78
CAMSAP2	6
TNFRSF1B	6.93
TNP1	0
NRP2	1.79
CREB1	7.55
KLF7	6.03
TTR	0
B4GALT6	0.51
VEZT	38.93
C1orf54	2.43
CA14	0.17
CASC1	0
LRMP	0.53
ATP10B	0
USP35	1.5
ELOVL4	0.27
FILIP1	43.02
CASP8AP2	4.21
HMGN3	19.8
UBE3D	1.83
CNR1	2.55
SPACA1	0
ANKRD13C	8.65
SGIP1	1.6
ZC2HC1B	0
PLAGL1	1.66
BRD9	20.93
FBXO30	21.66
TNFAIP3	7.05
AKAP7	2.65
RAB32	2.33
MYB	0
ALDH8A1	0
SGK1	15.19
ARG1	0
CTGF	17.62
POLDIP2	138.98
SNX1	17.74
TCF21	0.08
FBXL5	66.4
SLC16A7	0.32
VAMP8	7.77
DCLRE1B	0.97
FOXO3	102.11
RPN2	76.62
CASQ2	53.38
OLFM3	0
PKD2	3.64
SPP1	0.77
STBD1	14.38
ARNTL2	0.2
MFSD1	5.74
PPL	9.58
UBN1	14.87
KLF12	2.95
PCDH17	0.44
HS1BP3	7.05
WDR35	2.99
CCND2	1.79
FGF23	0
CYP20A1	5.58
GTF3C3	16.2
SATB2	2.09
UBE2B	238.87
SLC39A9	5.55
GDA	0.2
KLF9	102.75
TJP2	7.44
CPSF3	14.88
CCDC92	31.94
C1orf198	77.8
TRIM67	0
HEATR1	9.08
PTBP3	6.98
FKBP15	16.67
CTNNAL1	36.71
FAM206A	8.51
WDR34	5.38
IBSP	0
PTPA	28.48
RAB14	28.01
CNTRL	1.62
FBXW2	7.02
PHF19	3.73
NEK6	1.09
BSPRY	0
NDUFA8	76.03
HDHD3	5.28
RBM18	12.24
SLC46A2	0
HSDL2	75.9
MAPKAP1	45.35
NR4A3	3.97
INVS	1.89
GALNT12	0.14
DENND1A	12.94
ALG2	10.02
RABEP1	33.77
CSF3R	0.53
KDSR	21
ONECUT2	0
C19orf25	2.5
PROX2	0.01
VSX2	0
PGF	1.07
BBOF1	1.62
NEK9	33.74
ACYP1	13.42
IFT43	7.27
DNAL1	3.28
IRF2BPL	8.58
PLXND1	6.84
NUP160	8.24
LTBP2	13.15
AREL1	10.91
MLH3	7.91
TTLL5	7.13
ABCD4	6.67
PPP4R4	0.25
TGFB3	47.01
ZC2HC1C	2.02
BAK1	3.19
ALDH6A1	20.9
ESRRB	1.14
NRDE2	3.94
COQ6	12.41
ZNF410	12.45
RHOQ	117.77
MUSK	1.94
GPR75	0.04
SUPT7L	7.49
ATAD2B	2.44
FKBP1B	1.07
ATL2	38.04
YPEL5	48.49
FAM98A	38.71
IKZF2	1.49
YIPF4	22.8
CNRIP1	4.74
BCL11A	0
CRIPT	14.12
SLC17A5	3.68
OGFRL1	3.47
SLF2	14.06
GRN	29.78
IDE	53.96
TECTB	0
ELOVL3	0.29
NKX2-3	0
GPAM	2.37
PPP1R3C	96.16
PYROXD2	0.14
FAM13B	2.72
CNNM1	0
MXI1	58.53
PRLHR	0
WDR11	1.81
ARHGAP31	1.93
GOT1	116.96
CPN1	0
SFRP5	0.93
GNA13	45.79
KANSL1	21.79
HOXB1	0
DUSP1	161.57
MSX2	1.43
TEK	3.56
RCL1	4.26
CAAP1	3.62
EQTN	0
MOB3B	11.74
MLANA	0
CD274	2.28
GRIA2	0
LRP11	4.89
CCDC170	0.06
PLEKHG1	3.02
MYCT1	6.9
CXorf21	0.15
ARAP3	0.65
TNN	0.07
ARID4A	3.65
CENPL	2.11
SEC16B	0.78
GORAB	1.1
GPR31	0
TCP1	121.95
SNX19	20.24
KCNJ5	0.12
EIPR1	1.46
MSANTD2	2.31
TEX11	0
ARR3	0
PDZD11	11.19
NUDCD1	7.73
ENY2	19.29
MASTL	0.78
KIAA1217	105.52
PNPLA6	23.15
PLXDC2	9.72
EPC1	20.3
IQSEC3	0.09
CCDC77	2.09
ENOX1	2.9
MTRF1	7.01
PROSER1	5.49
WBP4	18.32
ELF1	11.76
HSPH1	19.47
ALG5	17.7
EXOSC8	21.89
TGFBI	49.71
FAM53C	22.92
SIL1	44.65
KDM3B	44.9
SERP1	11.39
PLS1	0.29
ZCCHC8	15.54
NR2C1	6.37
UTP20	4.5
TMPO	12.42
ARL1	27.73
GLT8D2	0.99
MTERF2	5.25
APAF1	3.11
ABCF2	65.13
DUSP4	8.43
SORBS3	34.22
PTK2B	2.39
CHRNA2	0
ADRA1A	0.13
PPP3CC	58.51
PDLIM2	16.83
EPHX2	5.86
CHPF2	1.06
UBIAD1	12.51
CRISPLD1	0.1
COPS5	69.61
RDH10	1.63
EPX	0
TRIM25	5.81
TBX2	1.84
SLC35B1	54.07
TBX4	0.01
TEX14	0
LRAT	0
TMEM131L	15.72
ABCC11	0
PAPD5	4.7
ADCY7	0.67
CEP89	8.41
TSHZ3	1.83
CD38	0.77
UBA6	3.6
PLBD1	4.32
PYROXD1	6.61
IAPP	0.13
KCNJ8	7.14
PSPC1	21.02
PDZRN3	16.41
LHX4	0.02
TRMT1L	20.4
SEC22A	4.68
POPDC2	38.5
B4GALT4	3.01
ATP6V0A1	75.64
CD80	0
KIF18A	0.13
GJA8	0
DESI2	12.65
MAPK8IP1	0.94
CRY2	48.6
PEX16	6.6
DEPDC7	3.62
PIAS1	15.29
GJB6	0
GJA3	0
TBC1D15	49.73
FABP3	453.4
TMEM39B	6.53
SLC4A7	2.86
CCRL2	1.25
GHSR	0
TNFSF10	8.23
ZNF639	18.31
SLITRK3	0
PDS5A	22.11
TMEM156	0
APBA2	0.16
LIAS	9.68
CPXM2	2.44
TMEM54	3.16
ZSCAN20	0.7
CSMD2	0.03
HPCA	0.17
LRIF1	14.71
TMIGD3	0.67
GPSM2	3.92
GTDC1	3.68
CXCR4	4.65
ACVR2A	4.79
POLK	7.08
SV2C	0
FLT3	0
MTIF3	41.95
EFCAB1	0
RASL11A	2.91
UBL3	24.68
XPNPEP2	1.45
SASH3	0.02
MRPS2	43.06
TBX22	0
FMOD	6.11
MYOG	27.91
LAX1	0.15
COPA	76.53
CD244	0
HS3ST2	1.29
ZC3H7A	41.56
SERAC1	5.09
LDB3	241.75
OPN4	0
FAM213A	14.31
ZNF205	2.45
NAA60	12.99
ODF2L	1.48
C1orf112	0.41
FKBP4	127.65
RNF19A	11.28
TRMT13	4.62
LRRC39	27.59
RWDD3	7.01
CCDC18	1.61
PQLC1	10.2
PEX3	5.2
EEPD1	33.31
KLHL7	8.21
WIPF3	24.79
GABARAPL2	127.66
NXPH1	0
FAM126A	14.88
INHBA	0.8
FKBP9	26.16
NT5C3A	39.99
RAMP3	12.88
MYOC	4.29
CLTA	40.96
RECK	2.41
SPINK4	0
ACO1	25.12
SH3YL1	1.77
DNAI1	0.01
DCAF10	12.95
CNTFR	43.24
KIAA1549	0.18
C7orf49	47.5
CALD1	50.22
NEUROG3	0
PLAU	4.24
CHST3	5.01
BICC1	1.73
EGR2	0.45
ECD	10.99
P4HA1	89.37
SLC25A16	3.65
VCL	67.35
RBM19	18.1
IFT81	2.59
ACADS	38.25
HVCN1	7.88
MED13L	25.72
CDKN2C	4.47
RNF11	63.68
RASSF8	11.69
BHLHE41	19.28
SSPN	10.31
CCDC91	16.26
NECAB1	0.71
PRDX4	13.64
DDX39A	22.21
PKN1	39.18
DAPK2	25.27
ADGRE5	41.79
GIPC1	17.46
CCDC70	0
SPRYD7	11.8
ATP7B	0.47
ZC3H13	13.92
ADSS	4.78
NLN	23.48
OPTN	717.53
ITIH5	5.71
ATF1	22.22
NCKAP1L	0.5
MMP19	0.24
KDM1A	42.82
STAP1	0
LRP1	17.74
TIMP2	57.21
IKZF4	4.87
SMUG1	6.67
TUBA1B	146.63
EEF1AKMT3	1.05
KBTBD4	20.53
SARDH	0
DBH	0.11
ATPAF1	71.17
RFC1	9.35
STIL	0.09
IL13RA2	0
COL10A1	0
USP45	6.38
PLP1	2.1
TBC1D23	34.15
RAB9B	1.85
NRK	0.25
FAM199X	9.05
METTL8	3.87
TTC21B	7.14
NMI	3.57
TNFAIP6	0.36
ACVR1C	0.93
CUL3	118.69
BAZ2B	4.52
SLC36A1	2.43
BATF3	0.4
G0S2	3.09
KCNJ2	10.02
RAP2C	7.31
EXOSC9	15.62
B9D2	0.65
MYOM2	62.69
COQ8B	4.71
C4BPA	0
C4BPB	0
GPR83	0.05
MXD4	8.21
DAW1	0
OTC	0
ACSL3	18.41
CHPF	9.5
DNPEP	74.64
INHA	0
MOGAT1	0
OBSL1	24.38
SLC12A4	21.3
ENKD1	6.25
MC3R	0
GCNT7	0
CTCFL	0.18
FAM210B	37.28
SNX21	22.24
WFDC3	0
TTPAL	1.02
PREX1	1.15
KCNS1	0
SLC12A5	0.34
SDC4	70.48
PIGT	91.64
MATN4	0
NCOA5	16.79
VAPB	38.89
CHD6	3.29
PLCG1	14.1
SLC18A1	0
TOX2	0.97
GDAP1L1	0
ARFGEF2	9.21
ZNFX1	18.76
ZNF831	0.01
EDN3	0.57
CSE1L	48.24
RBM6	14.14
USP2	65.91
RAB22A	4
PTGIS	3.67
STAU1	45.57
CDH26	0.54
MOCS3	4.09
STX16	5.83
RNF114	33.74
ANKRD60	0
CASR	0
DDX27	23.27
RBPJL	0
C20orf85	0
KCNK15	0.02
TP53TG5	0.06
PCK1	0.34
NEURL2	1.61
MTRR	30.21
FASTKD3	1.89
PEPD	27.66
IQSEC2	27.39
IL9R	0
NAGK	13.21
SNRNP27	47.92
MPHOSPH10	16.82
IL17C	0
POF1B	0
IRGC	0
FLT4	0.47
GRM4	0.04
TRERF1	0.18
PACSIN1	0.01
SIRT5	6.48
MRS2	14.97
WRNIP1	28.17
NSUN2	22.79
ABCC10	7.41
PEX6	3.72
OARD1	16.97
UNC5CL	0.05
AARS2	2.22
SPDEF	0.12
MFAP3	14.49
MAD2L1BP	8.26
APOBEC2	160.77
KLHDC3	45.73
DNAH8	0
KLHL31	26.79
